,Treatment,Location,SessionID,FutureTense,Mandarin,ID,Participant,Period,a,b,c,d,interestrate,lowerbound,upperbound,FinalProfit,client,Gender,Taiwan,Econ,Course,Female,Econmajor,laugnauge,otherLanguage,WhichLanguage,EngCountry,WhichCountry,Purpose,AE,AF,chineseismainlanguage0english1ma
144,CF,0,160518_1406,1,1,3,19,8,4,0,4,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
145,CF,0,160518_1406,1,1,3,19,7,4,4,8,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
146,CF,0,160518_1406,1,1,3,19,6,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
147,CF,0,160518_1406,1,1,3,19,5,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
148,CF,0,160518_1406,1,1,3,19,4,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
149,CF,0,160518_1406,1,1,3,19,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
150,CF,0,160518_1406,1,1,3,19,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
151,CF,0,160518_1406,1,1,3,19,1,8,4,12,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,14,3,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
152,CF,0,160518_1406,1,1,4,20,8,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
153,CF,0,160518_1406,1,1,4,20,7,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
154,CF,0,160518_1406,1,1,4,20,6,4,4,8,7,0.1326570627655426,0.11750090731143391,0.1326570627655426,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
155,CF,0,160518_1406,1,1,4,20,5,8,4,12,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
156,CF,0,160518_1406,1,1,4,20,4,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
157,CF,0,160518_1406,1,1,4,20,3,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
158,CF,0,160518_1406,1,1,4,20,2,2,4,6,7,0.2653141255310852,0.23500181462286782,0.2653141255310852,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
159,CF,0,160518_1406,1,1,4,20,1,1,0,1,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,15,4,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
160,CF,0,160518_1406,1,1,5,21,8,2,0,2,7,0.2653141255310852,0.23500181462286782,0.2653141255310852,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
161,CF,0,160518_1406,1,1,5,21,7,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
162,CF,0,160518_1406,1,1,5,21,6,1,4,5,7,0.5306282510621704,0.47000362924573563,0.5306282510621704,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
163,CF,0,160518_1406,1,1,5,21,5,4,4,8,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
164,CF,0,160518_1406,1,1,5,21,4,8,4,12,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
165,CF,0,160518_1406,1,1,5,21,3,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
166,CF,0,160518_1406,1,1,5,21,2,1,0,1,9,0.6418538861723947,0.5877866649021191,0.6418538861723947,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
167,CF,0,160518_1406,1,1,5,21,1,2,4,6,8,0.29389333245105953,0.2653141255310852,0.29389333245105953,10,5,Female,台灣本地生,是,1,1,1,中文,是,英語,否,,,,,1.0
168,CF,0,160518_1406,1,1,6,22,8,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
169,CF,0,160518_1406,1,1,6,22,7,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
170,CF,0,160518_1406,1,1,6,22,6,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
171,CF,0,160518_1406,1,1,6,22,5,1,0,1,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
172,CF,0,160518_1406,1,1,6,22,4,4,4,8,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
173,CF,0,160518_1406,1,1,6,22,3,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
174,CF,0,160518_1406,1,1,6,22,2,8,4,12,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
175,CF,0,160518_1406,1,1,6,22,1,8,0,8,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,17,6,Male,台灣本地生,是,5以上,0,1,中文,否,,否,,,,,1.0
176,CF,0,160518_1406,1,1,7,23,8,8,4,12,9,0.08023173577154934,0.07347333311276488,0.08023173577154934,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
177,CF,0,160518_1406,1,1,7,23,7,4,4,8,8,0.14694666622552977,0.1326570627655426,0.14694666622552977,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
178,CF,0,160518_1406,1,1,7,23,6,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
179,CF,0,160518_1406,1,1,7,23,5,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
180,CF,0,160518_1406,1,1,7,23,4,8,0,8,9,0.08023173577154934,0.07347333311276488,0.08023173577154934,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
181,CF,0,160518_1406,1,1,7,23,3,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
182,CF,0,160518_1406,1,1,7,23,2,2,0,2,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
183,CF,0,160518_1406,1,1,7,23,1,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,18,7,Female,台灣本地生,是,4,1,1,中文,是,英文,否,,,,,1.0
184,CF,0,160518_1406,1,1,8,24,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
185,CF,0,160518_1406,1,1,8,24,7,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
186,CF,0,160518_1406,1,1,8,24,6,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
187,CF,0,160518_1406,1,1,8,24,5,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
188,CF,0,160518_1406,1,1,8,24,4,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
189,CF,0,160518_1406,1,1,8,24,3,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
190,CF,0,160518_1406,1,1,8,24,2,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
191,CF,0,160518_1406,1,1,8,24,1,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,14,8,Male,台灣本地生,是,3,0,1,中文,否,,否,,,,,1.0
192,CF,0,160518_1406,1,1,9,25,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
193,CF,0,160518_1406,1,1,9,25,7,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
194,CF,0,160518_1406,1,1,9,25,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
195,CF,0,160518_1406,1,1,9,25,5,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
196,CF,0,160518_1406,1,1,9,25,4,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
197,CF,0,160518_1406,1,1,9,25,3,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
198,CF,0,160518_1406,1,1,9,25,2,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
199,CF,0,160518_1406,1,1,9,25,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,12,9,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
200,CF,0,160518_1406,1,1,10,26,8,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
201,CF,0,160518_1406,1,1,10,26,7,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
202,CF,0,160518_1406,1,1,10,26,6,4,0,4,7,0.1326570627655426,0.11750090731143391,0.1326570627655426,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
203,CF,0,160518_1406,1,1,10,26,5,1,0,1,9,0.6418538861723947,0.5877866649021191,0.6418538861723947,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
204,CF,0,160518_1406,1,1,10,26,4,4,4,8,9,0.16046347154309867,0.14694666622552977,0.16046347154309867,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
205,CF,0,160518_1406,1,1,10,26,3,2,4,6,9,0.32092694308619735,0.29389333245105953,0.32092694308619735,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
206,CF,0,160518_1406,1,1,10,26,2,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
207,CF,0,160518_1406,1,1,10,26,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,13,10,Male,台灣本地生,是,2,0,1,中文,否,,否,,,,,1.0
208,CF,0,160518_1406,1,1,11,27,8,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
209,CF,0,160518_1406,1,1,11,27,7,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
210,CF,0,160518_1406,1,1,11,27,6,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
211,CF,0,160518_1406,1,1,11,27,5,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
212,CF,0,160518_1406,1,1,11,27,4,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
213,CF,0,160518_1406,1,1,11,27,3,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
214,CF,0,160518_1406,1,1,11,27,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
215,CF,0,160518_1406,1,1,11,27,1,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,13,11,Female,台灣本地生,是,1,1,1,中文,否,,否,,,,,1.0
216,CF,0,160518_1406,1,1,12,28,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
217,CF,0,160518_1406,1,1,12,28,7,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
218,CF,0,160518_1406,1,1,12,28,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
219,CF,0,160518_1406,1,1,12,28,5,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
220,CF,0,160518_1406,1,1,12,28,4,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
221,CF,0,160518_1406,1,1,12,28,3,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
222,CF,0,160518_1406,1,1,12,28,2,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
223,CF,0,160518_1406,1,1,12,28,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,11,12,Female,台灣本地生,是,2,1,1,中文,否,,否,,,,,1.0
224,CF,0,160518_1406,1,1,13,29,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
225,CF,0,160518_1406,1,1,13,29,7,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
226,CF,0,160518_1406,1,1,13,29,6,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
227,CF,0,160518_1406,1,1,13,29,5,1,0,1,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
228,CF,0,160518_1406,1,1,13,29,4,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
229,CF,0,160518_1406,1,1,13,29,3,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
230,CF,0,160518_1406,1,1,13,29,2,8,4,12,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
231,CF,0,160518_1406,1,1,13,29,1,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,18,13,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
232,CF,0,160518_1406,1,1,14,30,8,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
233,CF,0,160518_1406,1,1,14,30,7,2,0,2,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
234,CF,0,160518_1406,1,1,14,30,6,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
235,CF,0,160518_1406,1,1,14,30,5,1,0,1,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
236,CF,0,160518_1406,1,1,14,30,4,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
237,CF,0,160518_1406,1,1,14,30,3,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
238,CF,0,160518_1406,1,1,14,30,2,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
239,CF,0,160518_1406,1,1,14,30,1,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,19,14,Female,台灣本地生,是,1,1,1,中文,是,客家,否,,,,,1.0
240,CF,0,160518_1406,1,1,15,31,8,4,4,8,8,0.14694666622552977,0.1326570627655426,0.14694666622552977,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
241,CF,0,160518_1406,1,1,15,31,7,4,0,4,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
242,CF,0,160518_1406,1,1,15,31,6,2,0,2,8,0.29389333245105953,0.2653141255310852,0.29389333245105953,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
243,CF,0,160518_1406,1,1,15,31,5,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
244,CF,0,160518_1406,1,1,15,31,4,1,0,1,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
245,CF,0,160518_1406,1,1,15,31,3,1,4,5,6,0.47000362924573563,0.4054651081081644,0.47000362924573563,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
246,CF,0,160518_1406,1,1,15,31,2,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
247,CF,0,160518_1406,1,1,15,31,1,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,19,15,Female,台灣本地生,否,4,1,0,中文,是,English,否,,,,,1.0
248,CF,0,160518_1406,1,1,16,32,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
249,CF,0,160518_1406,1,1,16,32,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
250,CF,0,160518_1406,1,1,16,32,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
251,CF,0,160518_1406,1,1,16,32,5,8,0,8,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
252,CF,0,160518_1406,1,1,16,32,4,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
253,CF,0,160518_1406,1,1,16,32,3,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
254,CF,0,160518_1406,1,1,16,32,2,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
255,CF,0,160518_1406,1,1,16,32,1,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,16,16,Female,台灣本地生,是,2,1,1,中文,是,英文,否,,,,,1.0
256,CF,0,160518_1406,1,1,17,33,8,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
257,CF,0,160518_1406,1,1,17,33,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
258,CF,0,160518_1406,1,1,17,33,6,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
259,CF,0,160518_1406,1,1,17,33,5,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
260,CF,0,160518_1406,1,1,17,33,4,8,0,8,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
261,CF,0,160518_1406,1,1,17,33,3,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
262,CF,0,160518_1406,1,1,17,33,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
263,CF,0,160518_1406,1,1,17,33,1,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,14,17,Female,台灣本地生,否,1,1,0,中文,否,,否,,,,,1.0
264,CF,0,160518_1406,1,1,18,34,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
265,CF,0,160518_1406,1,1,18,34,7,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
266,CF,0,160518_1406,1,1,18,34,6,4,0,4,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
267,CF,0,160518_1406,1,1,18,34,5,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
268,CF,0,160518_1406,1,1,18,34,4,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
269,CF,0,160518_1406,1,1,18,34,3,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
270,CF,0,160518_1406,1,1,18,34,2,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
271,CF,0,160518_1406,1,1,18,34,1,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,18,18,Female,台灣本地生,是,4,1,1,中文,否,,否,,,,,1.0
272,CF,0,160518_1406,1,1,19,35,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
273,CF,0,160518_1406,1,1,19,35,7,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
274,CF,0,160518_1406,1,1,19,35,6,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
275,CF,0,160518_1406,1,1,19,35,5,8,4,12,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
276,CF,0,160518_1406,1,1,19,35,4,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
277,CF,0,160518_1406,1,1,19,35,3,4,0,4,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
278,CF,0,160518_1406,1,1,19,35,2,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
279,CF,0,160518_1406,1,1,19,35,1,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,16,19,Female,台灣本地生,否,4,1,0,中文,否,,否,,,,,1.0
280,CF,0,160518_1406,1,1,20,36,8,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,15,20,Female,台灣本地生,是,1,1,1,中文,是,英文,否,,,,,1.0
281,CF,0,160518_1406,1,1,20,36,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,15,20,Female,台灣本地生,是,1,1,1,中文,是,英文,否,,,,,1.0
282,CF,0,160518_1406,1,1,20,36,6,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,15,20,Female,台灣本地生,是,1,1,1,中文,是,英文,否,,,,,1.0
